time,x,y,yaw,v,a,phi
7.599999999999980993e+00,8.642679641937078827e-01,-3.043324731143844719e+00,-1.140520402426822288e-01,1.112502442544065495e+00,-3.622125497599684892e-03,3.690677894998914410e-01
7.649999999999980815e+00,9.195316961989254967e-01,-3.049655144757642766e+00,-9.014614901449448381e-02,1.112321336269185501e+00,-9.859450488907946317e-04,4.042569457999559690e-01
7.699999999999980638e+00,9.749219387957863692e-01,-3.054661931437746780e+00,-6.370873099570513454e-02,1.112272039016740877e+00,-4.440967459865212408e-03,3.687506533018172217e-01
7.749999999999980460e+00,1.030422716604600497e+00,-3.058202607158958752e+00,-3.983031658932223440e-02,1.112049990643747543e+00,-1.036777980953534992e-03,3.734643832841533229e-01
7.799999999999980282e+00,1.085981116560191584e+00,-3.060416686787486906e+00,-1.562135293018602350e-02,1.111998151744699959e+00,1.781730985719993075e-03,3.538324818233578029e-01
7.849999999999980105e+00,1.141574240355303083e+00,-3.061285197242501699e+00,7.197945358210281613e-03,1.112087238293985925e+00,-1.718262593903692416e-03,3.159483054267414603e-01
7.899999999999979927e+00,1.197177161833621994e+00,-3.060884963539828085e+00,2.739460882174760484e-02,1.112001325164290844e+00,1.179955259286721760e-03,2.923316436378387007e-01
7.949999999999979750e+00,1.252756366456011738e+00,-3.059362011977770912e+00,4.598689019010718942e-02,1.112060322927255207e+00,-2.258298909692937027e-03,2.611799522281683661e-01
7.999999999999979572e+00,1.308300598498767231e+00,-3.056805903342907804e+00,6.250008357813925663e-02,1.111947407981770608e+00,6.937928307700171656e-04,2.299685721718358333e-01
8.049999999999979394e+00,1.363789415336817523e+00,-3.053333324876298605e+00,7.696220819971857918e-02,1.111982097623309018e+00,3.480262032816669980e-03,1.834051937384100772e-01
8.099999999999980105e+00,1.419223939684271629e+00,-3.049058517984946981e+00,8.842116354462202510e-02,1.112156110724949798e+00,-8.837436244680931874e-05,1.598185507195857280e-01
8.149999999999980815e+00,1.474614507498570370e+00,-3.044148015590416811e+00,9.838072487765607554e-02,1.112151692006827508e+00,2.195872602730400067e-03,9.202403223578038693e-02
8.199999999999981526e+00,1.529953202652279742e+00,-3.038686121800809659e+00,1.040826451260120633e-01,1.112261485636963920e+00,-3.530776180209086162e-03,7.474407284515272032e-02
8.249999999999982236e+00,1.585265315084418036e+00,-3.032908211333101178e+00,1.087098738082628857e-01,1.112084946827953447e+00,-4.297466738880918041e-03,-7.521620176712287727e-03
8.299999999999982947e+00,1.640541324915251620e+00,-3.026875379528308319e+00,1.082451605681994250e-01,1.111870073491009414e+00,-3.772208748041133795e-03,-9.569481265808429948e-02
8.349999999999983658e+00,1.695809451527710898e+00,-3.020869396547860131e+00,1.023159284011560394e-01,1.111681463053607377e+00,-7.511426412387649937e-03,-9.894268075946800745e-02
8.399999999999984368e+00,1.751102836101428473e+00,-3.015192177983678778e+00,9.618520142764006020e-02,1.111305891732988105e+00,-4.737290947838191518e-03,-1.622537115967505605e-01
8.449999999999985079e+00,1.806411295046786547e+00,-3.009855856067716662e+00,8.607894170595888073e-02,1.111069027185596303e+00,-8.427936773274372073e-03,-1.546273203336359092e-01
8.499999999999985789e+00,1.861759059469820343e+00,-3.005079776995903007e+00,7.645760359271103201e-02,1.110647630346932591e+00,-1.108304937739353416e-02,-2.061449837652793438e-01
8.549999999999986500e+00,1.917129205412655635e+00,-3.000838039703559446e+00,6.355461866944261962e-02,1.110093477878062895e+00,-1.411372638996935200e-02,-1.928713232294222424e-01
8.599999999999987210e+00,1.972521820083713351e+00,-2.997312835599927894e+00,5.151016514957672265e-02,1.109387791558564373e+00,-1.616308024182945557e-02,-2.330379994058393023e-01
8.649999999999987921e+00,2.027917637545556317e+00,-2.994456861531041181e+00,3.688164180995646968e-02,1.108579637546472929e+00,-1.871056316211771459e-02,-2.152606834754321186e-01
8.699999999999988631e+00,2.083308924907217197e+00,-2.992413013108439213e+00,2.341558061826302939e-02,1.107644109388367104e+00,-2.032477505288932812e-02,-2.454301084953518508e-01
8.749999999999989342e+00,2.138675948331795862e+00,-2.991116325112416874e+00,8.002115023498975951e-03,1.106627870635722655e+00,-2.171814123601487068e-02,-2.719551657903792607e-01
8.799999999999990052e+00,2.194005570332100863e+00,-2.990673561662307911e+00,-9.142268079451473448e-03,1.105541963573921871e+00,-2.362159740392394403e-02,-2.484820076118985643e-01
8.849999999999990763e+00,2.249280358467501184e+00,-2.991178912672813883e+00,-2.472583907188555252e-02,1.104360883703725760e+00,-2.137505986353056830e-02,-2.625924753790382371e-01
8.899999999999991473e+00,2.304481524264359038e+00,-2.992544086033595008e+00,-4.121759157866810436e-02,1.103292130710549213e+00,-2.664913106215912111e-02,-2.364262097819000430e-01
8.949999999999992184e+00,2.359599278138361900e+00,-2.994817194500962731e+00,-5.598529069088147708e-02,1.101959674157441338e+00,-2.034220670215362847e-02,-2.461292455139172664e-01
8.999999999999992895e+00,2.414610936138672059e+00,-2.997900259977052784e+00,-7.136514877969098170e-02,1.100942563822333575e+00,-2.857993084027910663e-02,-2.196860158852085299e-01
9.049999999999993605e+00,2.469517946728767122e+00,-3.001825372733196051e+00,-8.502232657783449776e-02,1.099513567280319570e+00,-2.243889413717215994e-02,-2.227507324428818769e-01
9.099999999999994316e+00,2.524295040780770272e+00,-3.006493903423009151e+00,-9.885845205671660307e-02,1.098391622573460902e+00,-2.607257777391157674e-02,-1.994120341382517314e-01
9.149999999999995026e+00,2.578946476042637048e+00,-3.011914329159690151e+00,-1.111908259787879744e-01,1.097087993684765284e+00,-2.389793561434087540e-02,-1.985898693758910982e-01
9.199999999999995737e+00,2.633462131508695681e+00,-3.018001074909610004e+00,-1.234564147621783070e-01,1.095893096904048347e+00,-2.472665289868769545e-02,-1.919634904174062351e-01
9.249999999999996447e+00,2.687839740465920446e+00,-3.024748655490826721e+00,-1.352894253906117006e-01,1.094656764259114068e+00,-2.616711436440203459e-02,-1.710265808362467777e-01
9.299999999999997158e+00,2.742072448385272310e+00,-3.032130861839870573e+00,-1.457928905061140479e-01,1.093348408540893990e+00,-2.634768983567660830e-02,-1.589829101256073352e-01
9.349999999999997868e+00,2.796159903688971493e+00,-3.040072778165141099e+00,-1.555319554376752011e-01,1.092031024049110233e+00,-2.776695342327441599e-02,-1.399227050062786248e-01
9.399999999999998579e+00,2.850102374181118225e+00,-3.048530867247093656e+00,-1.640766775179680614e-01,1.090642676377946430e+00,-2.770226439394799650e-02,-1.246944342711508585e-01
9.449999999999999289e+00,2.903902119233083834e+00,-3.057438226630526668e+00,-1.716714743211104066e-01,1.089257563158249065e+00,-2.915794544405058211e-02,-1.082329406591018700e-01
9.500000000000000000e+00,2.957564426103633348e+00,-3.066742092417102050e+00,-1.782468113257952846e-01,1.087799665886046485e+00,-2.881336186417424866e-02,-8.956062821360319393e-02
9.550000000000000711e+00,3.011092657398480199e+00,-3.076385677704735144e+00,-1.836737748101665291e-01,1.086358997792837844e+00,-3.025556331269868907e-02,-7.590556757211583405e-02
9.600000000000001421e+00,3.064496943556712427e+00,-3.086306458931196151e+00,-1.882637432651695086e-01,1.084846219627202846e+00,-3.065836857865065698e-02,-5.421080162868609220e-02
9.650000000000002132e+00,3.117780828828387474e+00,-3.096458102687433822e+00,-1.915341911474341963e-01,1.083313301198270295e+00,-3.133487071045838041e-02,-4.447110708282357716e-02
9.700000000000002842e+00,3.170955984456931720e+00,-3.106769363292365416e+00,-1.942124092559226189e-01,1.081746557662747410e+00,-3.142393532377438237e-02,-1.990839903386412008e-02
9.750000000000003553e+00,3.224026469169148257e+00,-3.117207882820937748e+00,-1.954090030213523066e-01,1.080175360896558745e+00,-3.207916667185482795e-02,-1.138055964230089319e-02
9.800000000000004263e+00,3.277007360508935818e+00,-3.127694644883732167e+00,-1.960919769582626926e-01,1.078571402562966020e+00,-3.685910425892890280e-02,1.802699318687824709e-02
9.850000000000004974e+00,3.329902416344158400e+00,-3.138201963488175039e+00,-1.950116710810791965e-01,1.076728447350019602e+00,-3.724097899966018199e-02,2.392353936976517048e-02
9.900000000000005684e+00,3.382718391291902993e+00,-3.148634276925335485e+00,-1.935803338132408291e-01,1.074866398400036616e+00,-3.688270487161193073e-02,5.447036308968266488e-02
9.950000000000006395e+00,3.435457880832759159e+00,-3.158973071777424479e+00,-1.903244262283301513e-01,1.073022263156456102e+00,-3.731844869421224731e-02,5.733858782572668483e-02
1.000000000000000711e+01,3.488140211154414860e+00,-3.169122653786229815e+00,-1.869025875489512267e-01,1.071156340721745481e+00,-3.702257719018878929e-02,8.714682262807769975e-02
1.005000000000000782e+01,3.540765291889831357e+00,-3.179074570348475959e+00,-1.817034262158502556e-01,1.069305211862236149e+00,-3.743957327292574133e-02,8.645462737323059144e-02
1.010000000000000853e+01,3.593350370037720065e+00,-3.188736021920046237e+00,-1.765546816871905456e-01,1.067433233198589848e+00,-3.718798810644391439e-02,1.209521201558845654e-01
1.015000000000000924e+01,3.645892351402847620e+00,-3.198110159884071102e+00,-1.693468143592931074e-01,1.065573833793267644e+00,-3.764611866752858027e-02,1.178624917399375971e-01
1.020000000000000995e+01,3.698408894824769089e+00,-3.207089672965282467e+00,-1.623370371524201494e-01,1.063691527859891295e+00,-3.743006386270507357e-02,1.535019532244440432e-01
1.025000000000001066e+01,3.750894213977775671e+00,-3.215685627799349522e+00,-1.531940722600330096e-01,1.061820024666755957e+00,-3.755589430657265554e-02,1.945145302162254453e-01
1.030000000000001137e+01,3.803363451565890507e+00,-3.223787079452001159e+00,-1.415727207083839756e-01,1.059942229951427395e+00,-3.800814205079121322e-02,1.853062900712342531e-01
1.035000000000001208e+01,3.855830343356639656e+00,-3.231264986438841635e+00,-1.305341952105413816e-01,1.058041822848887925e+00,-3.782664838952710246e-02,2.186052007243294848e-01
1.040000000000001279e+01,3.908282370080453649e+00,-3.238150924269509012e+00,-1.174758824090564868e-01,1.056150490429411670e+00,-3.819934142535894028e-02,2.053242418726436980e-01
1.045000000000001350e+01,3.960725926161090982e+00,-3.244340275746259383e+00,-1.052562740936407032e-01,1.054240523358143777e+00,-3.804284798981612259e-02,2.351607183722264072e-01
1.050000000000001421e+01,4.013146226619656254e+00,-3.249878308118852033e+00,-9.122353375424685495e-02,1.052338380958653064e+00,-3.835805547132341980e-02,2.192271806110700494e-01
1.055000000000001492e+01,4.065544365471228438e+00,-3.254671554929526422e+00,-7.819744975979282808e-02,1.050420478185086992e+00,-3.810718730351252137e-02,2.468247112016993816e-01
1.060000000000001563e+01,4.117904892330898292e+00,-3.258774380718447716e+00,-6.349376113136426247e-02,1.048515118819911329e+00,-3.819777916306097559e-02,2.288499219436093690e-01
1.065000000000001634e+01,4.170225007660718575e+00,-3.262100853002886325e+00,-4.992536039483723431e-02,1.046605229861758302e+00,-3.789305675095143433e-02,2.524166241370197072e-01
1.070000000000001705e+01,4.222490065022030947e+00,-3.264712374964060970e+00,-3.492880393457403754e-02,1.044710577024210663e+00,-3.795834810695586370e-02,2.334342687907708658e-01
1.075000000000001776e+01,4.274693732882631991e+00,-3.266536528539206063e+00,-2.112882504924069524e-02,1.042812659618862936e+00,-3.768650134787195072e-02,2.532632783903799867e-01
1.080000000000001847e+01,4.326822727796902690e+00,-3.267638116883972543e+00,-6.134286997376548617e-03,1.040928334551469270e+00,-3.772911177646431913e-02,2.337032935355376484e-01
1.085000000000001918e+01,4.378868165287826741e+00,-3.267957382539055988e+00,7.632168918343392588e-03,1.039041878962646104e+00,-3.748571769105313312e-02,2.500817962775954140e-01
1.090000000000001990e+01,4.430818746138505126e+00,-3.267560879231794946e+00,2.237669572622804151e-02,1.037167593078093475e+00,-3.750577581805149274e-02,2.302791014085476540e-01
1.095000000000002061e+01,4.482664143160661752e+00,-3.266400556887174123e+00,3.588509974746761921e-02,1.035292304287190879e+00,-3.729392903217638999e-02,2.434944359810045922e-01
1.100000000000002132e+01,4.534395432258799374e+00,-3.264543377160931126e+00,5.017349049486034135e-02,1.033427607835581963e+00,-3.728584411391948350e-02,2.237373158053210520e-01
1.105000000000002203e+01,4.586001788065471985e+00,-3.261951931242718761e+00,6.323756128517345199e-02,1.031563315629886013e+00,-3.710904819983677771e-02,2.340433035628893821e-01
1.110000000000002274e+01,4.637476857947595121e+00,-3.258692427290611260e+00,7.690075478317037749e-02,1.029707863219894159e+00,-3.715175948909518744e-02,2.146794751910860444e-01
1.115000000000002345e+01,4.688810090860638269e+00,-3.254737062877889109e+00,8.937391657033078030e-02,1.027850275245439482e+00,-3.698095166895717933e-02,2.223005827659140510e-01
1.120000000000002416e+01,4.739997487298989398e+00,-3.250150024980906771e+00,1.022812202954399008e-01,1.026001227661991644e+00,-3.692466530619614717e-02,2.034632015248667436e-01
1.125000000000002487e+01,4.791029446069935638e+00,-3.244912135910853035e+00,1.140413656145853050e-01,1.024154994396681895e+00,-3.674308341252120746e-02,2.085684045762367378e-01
1.130000000000002558e+01,4.841904567041867224e+00,-3.239084984165748970e+00,1.260835090548008131e-01,1.022317840226055763e+00,-3.662950926645523742e-02,2.130851084830341913e-01
1.135000000000002629e+01,4.892614701032727886e+00,-3.232657175305795771e+00,1.383723284121828323e-01,1.020486364762732912e+00,-3.657122664334796353e-02,1.945232808168000094e-01
1.140000000000002700e+01,4.943151319386352327e+00,-3.225619330675034480e+00,1.495418088717917482e-01,1.018657803430565556e+00,-3.643761554295417426e-02,1.933597628100416077e-01
1.145000000000002771e+01,4.993515770254622232e+00,-3.218031090433541852e+00,1.606228891926794744e-01,1.016835922653417823e+00,-3.638599049621647763e-02,1.755257238849689538e-01
1.150000000000002842e+01,5.043703123378569408e+00,-3.209899803917356298e+00,1.706415942516839590e-01,1.015016623128607076e+00,-3.627558737987502530e-02,1.727467329204809277e-01
1.155000000000002913e+01,5.093716850358515735e+00,-3.201281568793855836e+00,1.804808175545971061e-01,1.013202843759613225e+00,-3.621799206004927552e-02,1.564884196904030023e-01
1.160000000000002984e+01,5.143554145111247422e+00,-3.192187941451825051e+00,1.893620162947281527e-01,1.011391944156610823e+00,-3.612349424130351094e-02,1.524249574173216770e-01
1.165000000000003055e+01,5.193219786705821406e+00,-3.182669107134453945e+00,1.979934868836765449e-01,1.009585769444545589e+00,-3.607111590431960613e-02,1.378005672633294543e-01
1.170000000000003126e+01,5.242712873296485832e+00,-3.172739709147097020e+00,2.057717549205730356e-01,1.007782213649329517e+00,-3.599230819634774425e-02,1.326618257697853576e-01
1.175000000000003197e+01,5.292038954590607247e+00,-3.162444070287097286e+00,2.132430933270463846e-01,1.005982598239512082e+00,-3.594285760525854634e-02,1.196722336276996312e-01
1.180000000000003268e+01,5.341198795011036893e+00,-3.151799233053035998e+00,2.199634381522969362e-01,1.004185455359249080e+00,-3.588085064735287155e-02,1.137167947395307660e-01
1.185000000000003340e+01,5.390198296818959456e+00,-3.140843873886718818e+00,2.263349680977699285e-01,1.002391412826881378e+00,-3.583933389166356343e-02,1.023521254359884558e-01
1.190000000000003411e+01,5.439039587792364294e+00,-3.129596667241340668e+00,2.320547828858226247e-01,1.000599446132298231e+00,-3.579207039848852911e-02,9.589448180051970971e-02
1.195000000000003482e+01,5.487728551495524520e+00,-3.118090888583946008e+00,2.374018477793191639e-01,9.988098426123738216e-01,-3.575986063406665083e-02,8.423720828229462609e-02
1.200000000000003553e+01,5.536268326851418564e+00,-3.106345976381304386e+00,2.420872104777764822e-01,9.970218495806705272e-01,-3.571706526497543666e-02,7.845935559707617468e-02
1.205000000000003624e+01,5.584665747715313877e+00,-3.094395199206738667e+00,2.464420218005338448e-01,9.952359963174217672e-01,-3.568335797527324993e-02,7.038285130809460166e-02
1.210000000000003695e+01,5.632924071627798845e+00,-3.082255557775769095e+00,2.503399908400193996e-01,9.934518284186580894e-01,-3.564703976900109039e-02,6.470061600349819031e-02
1.215000000000003766e+01,5.681048281478510376e+00,-3.069949999490357850e+00,2.539159234571992108e-01,9.916694764302080856e-01,-3.561475655260078893e-02,5.794710400299083602e-02
1.220000000000003837e+01,5.729041919738086186e+00,-3.057494817323187952e+00,2.571119667924459118e-01,9.898887386025780888e-01,-3.558233690070630034e-02,5.250883479199350279e-02
1.225000000000003908e+01,5.776909395536879543e+00,-3.044908950341433940e+00,2.600022850010550446e-01,9.881096217575427998e-01,0.000000000000000000e+00,0.000000000000000000e+00
