-4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
-3.880862963697536028e+00,1.985634535125329725e+00,-1.199999999999999817e-01
-3.764302406715292371e+00,1.957110219954073527e+00,-2.399999999999999634e-01
-3.651994787873940052e+00,1.914837311961062660e+00,-3.599999999999999312e-01
-3.545555397140426113e+00,1.859423810896084772e+00,-4.799999999999999267e-01
-3.446515123351264531e+00,1.791666714088680612e+00,-5.999999999999998668e-01
-2.918252571469425405e+00,-8.543609135231672314e-02,-1.819230990985060137e+00
-2.948870924203580213e+00,-2.014641762104529832e-01,-1.828802201631239521e+00
-2.980598386789845122e+00,-3.171938963251977328e-01,-1.838373412277418906e+00
-2.998243425395354489e+00,-4.358895264579455975e-01,-1.718373412277419021e+00
-3.001552256224138571e+00,-5.558438996110177666e-01,-1.598373412277419137e+00
-2.990477289261422200e+00,-6.753317446278843672e-01,-1.478373412277419252e+00
-2.965177812747875841e+00,-7.926345002994392708e-01,-1.358373412277419368e+00
-2.926017702180129909e+00,-9.060650329629242883e-01,-1.238373412277419483e+00
-2.873560186788376214e+00,-1.013991902086993191e+00,-1.118373412277419598e+00
-2.808559748763381325e+00,-1.114862824837599575e+00,-9.983734122774196029e-01
-2.731951271744136989e+00,-1.207227002140230931e+00,-8.783734122774196074e-01
-2.644836594640495697e+00,-1.289755985128804960e+00,-7.583734122774196118e-01
-1.831572834259034832e-01,-2.841738820265250709e+00,-1.048624888868996130e-01
-6.617831013109912175e-02,-2.868495498065259053e+00,-2.248624888868995808e-01
4.675632381014402372e-02,-2.909063569951379158e+00,-3.448624888868995764e-01
1.383302661789717725e+00,-3.187816330355605299e+00,-1.415203064887217421e-02
1.502631061623271425e+00,-3.175138278724398688e+00,1.058479693511278075e-01
1.619583609935751900e+00,-3.148266333442806264e+00,2.258479693511277753e-01
1.732478210001692664e+00,-3.107586986398497508e+00,3.458479693511277708e-01
4.260472912700970838e+00,-3.306450437851472746e+00,-2.732362343446788966e+00
6.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00
