time,x,y,yaw,v,a,phi
2.050000000000000711e+00,-8.467842720204455942e-01,3.457784584473127865e+00,-3.232077470484689963e-01,3.886819708498944759e-01,1.641104379602262991e-02,-1.948144950278925952e-02
2.100000000000000533e+00,-8.283564422172358110e-01,3.451612123464475879e+00,-3.236284718412574812e-01,3.895025230396956251e-01,1.501295866747496925e-02,-1.932112959084096582e-02
2.150000000000000355e+00,-8.098923131772429729e-01,3.445418862818401262e+00,-3.240466143589077475e-01,3.902531709730693854e-01,1.386708383220710585e-02,-1.930348174831798130e-02
2.200000000000000178e+00,-7.913951964043582921e-01,3.439205931567646424e+00,-3.244651799585133722e-01,3.909465251646797590e-01,1.311920927828900095e-02,-2.265932979085832910e-02
2.250000000000000000e+00,-7.728678229752451445e-01,3.432974206472295009e+00,-3.249574078856624082e-01,3.916024856285942324e-01,1.221809798362994380e-02,-2.337280642425126204e-02
2.299999999999999822e+00,-7.543124377030849814e-01,3.426722891068483268e+00,-3.254659921164171354e-01,3.922133905277757071e-01,1.131904270272999710e-02,-2.355770775935369862e-02
2.349999999999999645e+00,-7.357312924755321504e-01,3.420452372644475325e+00,-3.259794008965207768e-01,3.927793426629122009e-01,1.048753938344364547e-02,-2.368174520136120259e-02
2.399999999999999467e+00,-7.171265616507500607e-01,3.414163253390225528e+00,-3.264962586509099207e-01,3.933037196320843809e-01,9.704234178780364595e-03,-2.382533324824905041e-02
2.449999999999999289e+00,-6.985002501344913517e-01,3.407856109901262087e+00,-3.270169456315761281e-01,3.937889313410233849e-01,8.904190808882380542e-03,-2.704603268035042987e-02
2.499999999999999112e+00,-6.798542503003580650e-01,3.401531475816805816e+00,-3.276087804067256970e-01,3.942341408814675208e-01,8.042073894397702011e-03,-2.729173867601460829e-02
2.549999999999998934e+00,-6.611909203276143954e-01,3.395188644515260812e+00,-3.282066696995238897e-01,3.946362445761874005e-01,7.241027411149518651e-03,-2.692037433267788216e-02
2.599999999999998757e+00,-6.425123539924296745e-01,3.388828174918203207e+00,-3.287970209518457643e-01,3.949982959467449040e-01,6.496127056958939279e-03,-2.640324000284009071e-02
2.649999999999998579e+00,-6.238204129824462818e-01,3.382450834110203086e+00,-3.293765575629108988e-01,3.953231022995928323e-01,5.875596843046742082e-03,-2.589374894937641197e-02
2.699999999999998401e+00,-6.051168037076178896e-01,3.376057408727515696e+00,-3.299453734277092432e-01,3.956168821417451742e-01,3.146292494015428577e-03,-2.409221449626911676e-02
2.749999999999998224e+00,-5.864029374716597243e-01,3.369648586363652498e+00,-3.304749918337092085e-01,3.957741967664459293e-01,2.846516127803450438e-03,-2.387317401770960856e-02
2.799999999999998046e+00,-5.676850279871108462e-01,3.363227301321424001e+00,-3.310000019252886116e-01,3.959165225728361048e-01,2.575226042474417984e-03,-2.349256433853574508e-02
2.849999999999997868e+00,-5.489637623188995397e-01,3.356793877357804767e+00,-3.315168244725209545e-01,3.960452838749598525e-01,2.330457008211500244e-03,-2.305455881213106656e-02
2.899999999999997691e+00,-5.302397365785964656e-01,3.350348683235401470e+00,-3.320241726568910479e-01,3.961618067253704356e-01,2.109056081725594819e-03,-2.261118553529623681e-02
2.949999999999997513e+00,-5.115134752607345403e-01,3.343892091268665379e+00,-3.325219068242459830e-01,3.962672595294567390e-01,1.910174526416454641e-03,-2.221592773896630818e-02
2.999999999999997335e+00,-4.927854461125789620e-01,3.337424458265525917e+00,-3.330110675684072041e-01,3.963627682557775422e-01,1.677177995271967020e-03,-2.520145814096921150e-02
3.049999999999997158e+00,-4.740560698320512301e-01,3.330946103976752948e+00,-3.335661250655979071e-01,3.964466271555411314e-01,1.506245191901280697e-03,-2.526879300703060993e-02
3.099999999999996980e+00,-4.553263304625964070e-01,3.324455981974062446e+00,-3.341227839795289367e-01,3.965219394151361931e-01,1.367477307233460433e-03,-2.489561299291662144e-02
3.149999999999996803e+00,-4.365966494107439422e-01,3.317954200003730758e+00,-3.346713226855894119e-01,3.965903132804978748e-01,1.243992061103708869e-03,-2.448236285554798025e-02
3.199999999999996625e+00,-4.178673086371986756e-01,3.311441022157377567e+00,-3.352108453704018554e-01,3.966525128835530767e-01,1.133476324855112877e-03,-2.403739678713710110e-02
3.249999999999996447e+00,-3.991385477149221317e-01,3.304916717270395488e+00,-3.357406415145973710e-01,3.967091866997958238e-01,9.908606424675822644e-04,-2.719327127557732635e-02
3.299999999999996270e+00,-3.804105704964084733e-01,3.298381557262188402e+00,-3.363401126491800675e-01,3.967587297319192241e-01,8.983428669204249857e-04,-2.727272303466832248e-02
3.349999999999996092e+00,-3.616841759285282509e-01,3.291834354001689888e+00,-3.369414112359079838e-01,3.968036468752652590e-01,8.231982595354934941e-04,-2.688491140648238339e-02
3.399999999999995914e+00,-3.429596019966463238e-01,3.285275149285928897e+00,-3.375342224533589008e-01,3.968448067882420216e-01,7.550753546212431947e-04,-2.645302335697714488e-02
3.449999999999995737e+00,-3.242369778534128777e-01,3.278704164057045567e+00,-3.381175665795367324e-01,3.968825605559730962e-01,6.921118911266282460e-04,-2.598808929725868883e-02
3.499999999999995559e+00,-3.055164092322540936e-01,3.272121632045414508e+00,-3.386907078051066833e-01,3.969171661505294102e-01,6.160115769183757781e-04,-2.938396181432257823e-02
3.549999999999995381e+00,-2.867979844227377950e-01,3.265527796696173102e+00,-3.393388387324006161e-01,3.969479667293753233e-01,5.625035430148876171e-04,-2.947985049499367641e-02
3.599999999999995204e+00,-2.680823850043883572e-01,3.258921318122958599e+00,-3.399891363880794271e-01,3.969760919065260518e-01,5.190754806229767740e-04,-2.908017598992939171e-02
3.649999999999995026e+00,-2.493697599583631908e-01,3.252302201282297744e+00,-3.406306580459817490e-01,3.970020456805571918e-01,4.806051669295838681e-04,-2.859738738270356517e-02
3.699999999999994849e+00,-2.306601619405374559e-01,3.245670647716372148e+00,-3.412615645589218150e-01,3.970260759389036553e-01,4.451996696656143745e-04,-2.810540055049266794e-02
3.749999999999994671e+00,-2.119536193108700617e-01,3.239026889346063420e+00,-3.418816487770078294e-01,3.970483359223869191e-01,4.058053261576490879e-04,-3.172785720593919445e-02
3.799999999999994493e+00,-1.932501513821332506e-01,3.232371159477329670e+00,-3.425817444284863234e-01,3.970686261886948176e-01,3.735381046272496543e-04,-3.186903845033631222e-02
3.849999999999994316e+00,-1.745503921236554734e-01,3.225701996228958812e+00,-3.432849933770240614e-01,3.970873030939262027e-01,3.472916550424216776e-04,-3.144879323839000484e-02
3.899999999999994138e+00,-1.558544482117021901e-01,3.219019369729062774e+00,-3.439789953260501965e-01,3.971046676766783468e-01,3.235557656246591590e-04,-3.092181981566437254e-02
3.949999999999993960e+00,-1.371623291890345098e-01,3.212323477020174955e+00,-3.446613905538956635e-01,3.971208454649595709e-01,3.007406318054946107e-04,-3.037311356629921605e-02
3.999999999999993783e+00,-1.184740224448001117e-01,3.205614557152534960e+00,-3.453316964991814952e-01,3.971358824965498524e-01,2.828958050707041879e-04,-3.419470776323801225e-02
4.049999999999993605e+00,-9.978950946283976497e-02,3.198892857401524292e+00,-3.460864321009398670e-01,3.971500272868033754e-01,2.598919577358902106e-04,-3.426798652968118114e-02
4.099999999999993427e+00,-8.110940960260221155e-02,3.192156817790126055e+00,-3.468428132948319642e-01,3.971630218846901594e-01,2.378694185356281746e-04,-3.374667217504684347e-02
4.149999999999993250e+00,-6.243379906023829862e-02,3.185406429967830633e+00,-3.475877033248307990e-01,3.971749153556169420e-01,2.151827939552485112e-04,-3.310073870979357569e-02
4.199999999999993072e+00,-4.376266288480852584e-02,3.178641930179382680e+00,-3.483183470283766625e-01,3.971856744953147222e-01,1.914906575114242110e-04,-3.241853293739525854e-02
4.249999999999992895e+00,-2.509596848021610274e-02,3.171863606635444643e+00,-3.490339408925836606e-01,3.971952490281903114e-01,1.853123098765698559e-04,-3.641250319922170742e-02
4.299999999999992717e+00,-6.433679520198007373e-03,3.165071763336368971e+00,-3.498377891499659942e-01,3.972045146436841145e-01,1.473473217705267922e-04,-3.440525227674640085e-02
4.349999999999992539e+00,1.222357901856441567e-02,3.158264761797432207e+00,-3.505973067222255546e-01,3.972118820097726433e-01,1.232780041675507119e-04,-3.420290869985270071e-02
