-4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
-3.880862963697536028e+00,2.014365464874670497e+00,1.199999999999999817e-01
-3.764302406715292371e+00,2.042889780045926695e+00,2.399999999999999634e-01
-3.651994787873940052e+00,2.085162688038937340e+00,3.599999999999999312e-01
-3.545555397140426113e+00,2.140576189103915450e+00,4.799999999999999267e-01
-3.446515123351264531e+00,2.208333285911319610e+00,5.999999999999998668e-01
-3.349386600461765617e+00,2.278803492674916775e+00,6.276592101490833242e-01
-3.254244130153818748e+00,2.351932900875048027e+00,6.553184202981667816e-01
-3.161160494812583543e+00,2.427665567747804509e+00,6.829776304472502391e-01
-3.070206901849193759e+00,2.505943559080298311e+00,7.106368405963336965e-01
-2.981452929228288085e+00,2.586706993529357845e+00,7.382960507454171539e-01
-2.887491749999845592e+00,2.661348113550432881e+00,6.713062621368017791e-01
-2.788744869672152404e+00,2.729532082528105974e+00,6.043164735281864042e-01
-2.685655262187489623e+00,2.790953030328169326e+00,5.373266849195710293e-01
-2.578685382761495948e+00,2.845335425416914976e+00,4.703368963109556544e-01
-2.468315093330441634e+00,2.892435310882861543e+00,4.033471077023402795e-01
-2.359373213087003762e+00,2.942750981692505707e+00,4.326711065317543348e-01
-2.251953414104435502e+00,2.996239174656416981e+00,4.619951053611683900e-01
-2.146148059716806333e+00,3.052853898738657090e+00,4.913191041905824452e-01
-2.042048125101748379e+00,3.112546474601495028e+00,5.206431030199965004e-01
-1.939743119056788423e+00,3.175265576461619776e+00,5.499671018494105557e-01
-1.835348617129509030e+00,3.234441483445419152e+00,5.156869245243179689e-01
-1.728987284476150021e+00,3.290004662945889446e+00,4.814067471992253822e-01
-1.620784097309509342e+00,3.341889827366761434e+00,4.471265698741327954e-01
-1.510866196049957866e+00,3.390036010836435132e+00,4.128463925490402087e-01
-1.399362735933476820e+00,3.434386640843824168e+00,3.785662152239476219e-01
-1.293970449615085894e+00,3.491766654651615287e+00,4.985662152239476175e-01
-1.196205165713003504e+00,3.561350771111804647e+00,6.185662152239476130e-01
-1.107473015742009625e+00,3.642138180783887957e+00,7.385662152239476086e-01
-1.009707731839927236e+00,3.711722297244077318e+00,6.185662152239476130e-01
-9.043154455215363097e-01,3.769102311051868437e+00,4.985662152239476175e-01
-7.928119854050551529e-01,3.813452941059257473e+00,3.785662152239476219e-01
-6.768010754609867785e-01,3.844136304205256760e+00,2.585662152239476264e-01
-5.579512690859955715e-01,3.860711090014644853e+00,1.385662152239476308e-01
-4.411386086339852408e-01,3.888184756645135742e+00,2.309960409837225059e-01
-3.218770572855080281e-01,3.901476948712455872e+00,1.109960409837225243e-01
-2.018819215293233826e-01,3.900396488229692871e+00,-9.003959016277457428e-03
